evid,event_lat,event_lon,event_depth,origin_time,magnitude,magnitude_type,rflag,utc
60147447,44.489,-111.0545,14.77,1462578154.3600006,1.35,l,F,2016-05-06 23:42:34.360001+00:00
60147537,44.3886667,-110.7671667,2.93,1462646080.369999,1.14,d,F,2016-05-07 18:34:40.369999+00:00
60147592,44.4865,-111.0456667,17.09,1462701830.7700005,0.65,l,F,2016-05-08 10:03:50.770000+00:00
60147772,44.0745,-110.7461667,9.08,1462860899.0200005,0.95,d,F,2016-05-10 06:14:59.020000+00:00
60147812,44.778,-110.9983333,4.14,1462905579.8400002,0.09,d,F,2016-05-10 18:39:39.840000+00:00
60147917,44.3321667,-110.521,7.91,1463016152.739998,1.42,l,F,2016-05-12 01:22:32.739998+00:00
60148007,44.7706667,-110.9173333,8.54,1463108282.9399998,0.27,d,F,2016-05-13 02:58:02.940000+00:00
60148017,44.7703333,-110.9226667,9.93,1463115809.4099998,0.2,d,F,2016-05-13 05:03:29.410000+00:00
60148022,44.7901667,-110.9321667,11.9,1463136051.1299973,0.5,l,F,2016-05-13 10:40:51.129997+00:00
60148042,44.5701667,-110.7281667,9.15,1463146959.5099983,1.23,d,F,2016-05-13 13:42:39.509998+00:00
60148047,44.5841667,-110.6996667,12.26,1463147028.9300003,1.29,l,F,2016-05-13 13:43:48.930000+00:00
60148062,44.6363333,-110.2935,2.46,1463152760.3599987,-9.99,h,F,2016-05-13 15:19:20.359999+00:00
60148152,44.5773333,-110.7428333,5.93,1463266552.329998,1.1,l,F,2016-05-14 22:55:52.329998+00:00
60148222,44.7433333,-111.01,7.17,1463395456.2700005,0.65,l,F,2016-05-16 10:44:16.270000+00:00
60148237,44.6223333,-110.3466667,7.12,1463404249.079998,1.37,d,F,2016-05-16 13:10:49.079998+00:00
60148427,44.7495,-111.0136667,8.31,1463582518.7999992,1.11,l,F,2016-05-18 14:41:58.799999+00:00
60148432,44.5635,-110.9881667,14.06,1463583144.8099997,1.21,l,F,2016-05-18 14:52:24.810000+00:00
60148437,44.7458333,-111.01,7.85,1463583425.85,0.97,l,F,2016-05-18 14:57:05.850000+00:00
60148447,44.7391667,-111.0138333,8.15,1463585895.1899996,0.76,l,F,2016-05-18 15:38:15.190000+00:00
60148712,44.4215,-110.4225,2.66,1463619234.789997,1.66,d,F,2016-05-19 00:53:54.789997+00:00
60148717,44.8031667,-110.9138333,5.45,1463635584.7799988,0.59,l,F,2016-05-19 05:26:24.779999+00:00
60148732,44.823,-110.9208333,6.97,1463654970.5299988,0.77,l,F,2016-05-19 10:49:30.529999+00:00
60148832,44.8203333,-110.922,6.83,1463771902.25,1.27,l,F,2016-05-20 19:18:22.250000+00:00
60148887,44.5558333,-110.9935,13.58,1463797764.039999,0.91,l,F,2016-05-21 02:29:24.039999+00:00
60148912,44.8243333,-110.9218333,7.2,1463814199.8599987,0.95,l,F,2016-05-21 07:03:19.859999+00:00
60148942,44.438,-110.7168333,5.64,1463857559.1699982,1.03,l,F,2016-05-21 19:05:59.169998+00:00
60148967,44.4551667,-110.5995,4.25,1463867875.4399986,0.92,d,F,2016-05-21 21:57:55.439999+00:00
60148972,44.7443333,-111.0133333,7.86,1463868338.709999,0.17,d,F,2016-05-21 22:05:38.709999+00:00
60149052,44.4303333,-110.4165,7.9,1463948507.4300003,1.33,l,F,2016-05-22 20:21:47.430000+00:00
60149077,44.4335,-110.4156667,1.98,1463952832.0900002,1.3,l,F,2016-05-22 21:33:52.090000+00:00
60149157,44.8103333,-111.002,8.54,1464122781.8199997,0.73,l,F,2016-05-24 20:46:21.820000+00:00
60149207,44.8146667,-110.9975,8.45,1464144214.959999,1.07,l,F,2016-05-25 02:43:34.959999+00:00
60149372,44.7361667,-111.0156667,8.37,1464379321.9,2.52,l,F,2016-05-27 20:02:01.900000+00:00
60149382,44.7373333,-111.0113333,6.99,1464381312.9099998,0.7,l,F,2016-05-27 20:35:12.910000+00:00
60149387,44.7401667,-111.0128333,8.82,1464381761.4300003,1.8,l,F,2016-05-27 20:42:41.430000+00:00
60149397,44.7331667,-110.9976667,7.05,1464388014.3899994,0.5,d,F,2016-05-27 22:26:54.389999+00:00
60149407,44.732,-111.0243333,7.03,1464401172.63,1.05,l,F,2016-05-28 02:06:12.630000+00:00
60149457,44.8108333,-111.0013333,7.51,1464448630.6999998,0.75,l,F,2016-05-28 15:17:10.700000+00:00
60149467,44.594,-110.7475,2.47,1464462046.989998,0.51,d,F,2016-05-28 19:00:46.989998+00:00
60149482,44.578,-110.7351667,8.53,1464472891.8400002,0.89,l,F,2016-05-28 22:01:31.840000+00:00
60149487,44.5855,-110.7476667,4.93,1464478280.3500004,0.78,d,F,2016-05-28 23:31:20.350000+00:00
60149502,44.6698333,-111.0398333,4.63,1464487611.369999,0.8,l,F,2016-05-29 02:06:51.369999+00:00
60149507,44.6598333,-111.0521667,2.11,1464496512.9499998,0.69,l,F,2016-05-29 04:35:12.950000+00:00
60149512,44.7475,-110.7791667,5.87,1464496842.7700005,0.67,l,F,2016-05-29 04:40:42.770000+00:00
60149577,44.8043333,-110.8161667,2.41,1464593814.6399994,1.26,l,F,2016-05-30 07:36:54.639999+00:00
60149627,44.8118333,-111.0028333,8.11,1464701616.8999977,1.19,l,F,2016-05-31 13:33:36.899998+00:00
60149642,44.812,-111.0005,7.56,1464714967.0,0.08,d,F,2016-05-31 17:16:07+00:00
60149697,44.8143333,-110.997,8.38,1464770416.3599987,1.18,l,F,2016-06-01 08:40:16.359999+00:00
60149722,44.813,-110.9973333,7.05,1464792472.699997,0.2,d,F,2016-06-01 14:47:52.699997+00:00
60149817,44.8123333,-111.0011667,8.69,1464881085.9300003,1.05,l,F,2016-06-02 15:24:45.930000+00:00
60149872,44.8131667,-110.9986667,8.53,1464914163.84,1.3,l,F,2016-06-03 00:36:03.840000+00:00
60149887,44.5993333,-110.369,4.82,1464930924.3899994,0.65,d,F,2016-06-03 05:15:24.389999+00:00
60149967,44.7978333,-110.9621667,6.38,1464995505.239998,0.87,l,F,2016-06-03 23:11:45.239998+00:00
60149972,44.8575,-110.9943333,8.65,1465008843.34,0.27,d,F,2016-06-04 02:54:03.340000+00:00
60150002,44.6485,-110.0338333,10.49,1465051606.7199974,1.23,d,F,2016-06-04 14:46:46.719997+00:00
60150012,44.6465,-110.7333333,5.56,1465058538.539999,1.03,l,F,2016-06-04 16:42:18.539999+00:00
60150172,44.6938333,-110.3363333,15.67,1465258611.619999,1.21,l,F,2016-06-07 00:16:51.619999+00:00
60150202,44.454,-111.0101667,5.59,1465273103.2799988,0.96,l,F,2016-06-07 04:18:23.279999+00:00
60150227,44.6418333,-110.0041667,9.6,1465290842.32,1.61,d,F,2016-06-07 09:14:02.320000+00:00
60150497,44.5501667,-111.0188333,13.55,1465561763.1899986,0.26,d,F,2016-06-10 12:29:23.189999+00:00
60150562,44.3883333,-110.9933333,7.59,1465617317.1399994,1.46,l,F,2016-06-11 03:55:17.139999+00:00
60150582,44.738,-111.123,7.84,1465676273.1100006,0.45,d,F,2016-06-11 20:17:53.110001+00:00
60150607,44.7423333,-111.1235,9.09,1465694330.5499992,0.35,l,F,2016-06-12 01:18:50.549999+00:00
60150702,44.3678333,-110.7528333,1.94,1465855140.48,1.98,d,F,2016-06-13 21:59:00.480000+00:00
60150902,44.8083333,-110.8,1.78,1465964111.9099998,1.6,l,F,2016-06-15 04:15:11.910000+00:00
60150977,44.76,-111.0748333,10.14,1466043089.7399998,0.46,d,F,2016-06-16 02:11:29.740000+00:00
60150987,44.775,-111.1238333,8.53,1466062873.8599997,0.5,d,F,2016-06-16 07:41:13.860000+00:00
60151092,44.8105,-110.8138333,3.62,1466126434.7299995,1.38,l,F,2016-06-17 01:20:34.730000+00:00
60151097,44.808,-110.8216667,4.22,1466140033.62,1.01,l,F,2016-06-17 05:07:13.620000+00:00
60151152,44.8371667,-110.7958333,3.15,1466250540.64,1.02,l,F,2016-06-18 11:49:00.640000+00:00
60151232,44.2488333,-110.7636667,9.85,1466295772.0200005,2.11,l,F,2016-06-19 00:22:52.020000+00:00
60151292,44.7753333,-111.1198333,9.68,1466333195.4199982,1.4,l,F,2016-06-19 10:46:35.419998+00:00
60151702,44.8183333,-110.7906667,3.14,1466413237.25,0.68,l,F,2016-06-20 09:00:37.250000+00:00
60151707,44.7733333,-111.1268333,6.73,1466425406.8599987,0.45,l,F,2016-06-20 12:23:26.859999+00:00
60152272,44.7905,-110.9828333,5.13,1466486414.4699993,0.7,l,F,2016-06-21 05:20:14.469999+00:00
60153227,44.7155,-111.1265,11.69,1466534651.8899994,0.39,d,F,2016-06-21 18:44:11.889999+00:00
60153872,44.5581667,-110.3686667,2.46,1466677126.7299995,1.26,l,F,2016-06-23 10:18:46.730000+00:00
60153877,44.5566667,-110.3725,2.5,1466677291.7399998,1.03,d,F,2016-06-23 10:21:31.740000+00:00
60153892,44.5638333,-110.3735,3.66,1466680371.8899994,2.36,l,F,2016-06-23 11:12:51.889999+00:00
60153897,44.551,-110.3715,1.97,1466680736.699997,0.83,d,F,2016-06-23 11:18:56.699997+00:00
60153902,44.5591667,-110.3716667,2.88,1466680899.8600006,1.02,l,F,2016-06-23 11:21:39.860001+00:00
60153907,44.5621667,-110.3746667,3.55,1466681108.7799995,1.88,l,F,2016-06-23 11:25:08.779999+00:00
60153912,44.56,-110.386,4.03,1466684121.8999996,1.89,l,F,2016-06-23 12:15:21.900000+00:00
60153932,44.5641667,-110.3796667,3.73,1466691839.8199997,0.61,d,F,2016-06-23 14:23:59.820000+00:00
60154167,44.1686667,-110.6331667,11.25,1466868603.4499998,1.1,d,F,2016-06-25 15:30:03.450000+00:00
60154202,44.7806667,-110.9851667,9.19,1466926913.1299973,0.84,l,F,2016-06-26 07:41:53.129997+00:00
60154207,44.8008333,-110.9808333,12.46,1466937090.4099998,1.52,l,F,2016-06-26 10:31:30.410000+00:00
60154217,44.7783333,-110.9845,8.9,1466949671.9499998,1.0,l,F,2016-06-26 14:01:11.950000+00:00
60154227,44.7808333,-110.9791667,9.18,1466960117.0699997,0.55,l,F,2016-06-26 16:55:17.070000+00:00
60154267,44.7845,-110.9841667,9.32,1467023942.6599998,1.18,l,F,2016-06-27 10:39:02.660000+00:00
60154502,44.5895,-110.3763333,2.57,1467240693.630001,0.83,d,F,2016-06-29 22:51:33.630001+00:00
60154507,44.5691667,-110.3658333,2.0,1467241048.1399994,0.86,d,F,2016-06-29 22:57:28.139999+00:00
60154532,44.2073333,-110.7768333,0.24,1467279668.79,2.94,l,F,2016-06-30 09:41:08.790000+00:00
60154537,44.2226667,-110.7873333,2.94,1467280556.2999992,1.7,l,F,2016-06-30 09:55:56.299999+00:00
60154542,44.2196667,-110.7763333,2.27,1467283417.8799973,2.2,l,F,2016-06-30 10:43:37.879997+00:00
60154547,44.2216667,-110.7345,1.01,1467287056.3799992,1.35,d,F,2016-06-30 11:44:16.379999+00:00
60154552,44.2298333,-110.896,2.44,1467289885.8899994,1.02,d,F,2016-06-30 12:31:25.889999+00:00
60154787,44.7681667,-110.9615,9.74,1467528650.789997,0.77,l,F,2016-07-03 06:50:50.789997+00:00
60154842,44.6131667,-111.0416667,8.12,1467656935.3799973,0.31,d,F,2016-07-04 18:28:55.379997+00:00
60154977,44.6245,-110.6756667,5.33,1467803434.1100006,1.91,l,F,2016-07-06 11:10:34.110001+00:00
60154982,44.6228333,-110.6586667,4.77,1467803988.6399994,0.91,d,F,2016-07-06 11:19:48.639999+00:00
60155067,44.7471667,-111.0358333,7.69,1467921180.6599998,0.93,l,F,2016-07-07 19:53:00.660000+00:00
60155152,44.5131667,-110.5706667,6.16,1468010156.5900002,1.05,l,F,2016-07-08 20:35:56.590000+00:00
60155157,44.5033333,-110.5766667,3.79,1468010297.6000004,1.24,l,F,2016-07-08 20:38:17.600000+00:00
60155162,44.5136667,-110.5845,6.89,1468010373.9199982,1.38,l,F,2016-07-08 20:39:33.919998+00:00
60155232,44.3018333,-110.7575,6.14,1468078152.0599997,1.33,d,F,2016-07-09 15:29:12.060000+00:00
60155297,44.675,-110.4588333,2.99,1468147862.74,0.94,d,F,2016-07-10 10:51:02.740000+00:00
60155597,44.3836667,-110.6818333,3.99,1468340710.2699995,1.9,l,F,2016-07-12 16:25:10.270000+00:00
60155652,44.3856667,-110.6823333,3.23,1468368880.3400002,1.19,d,F,2016-07-13 00:14:40.340000+00:00
60155657,44.4021667,-110.6703333,11.09,1468369392.2199993,1.79,l,F,2016-07-13 00:23:12.219999+00:00
60155667,44.39,-110.6853333,3.85,1468369578.33,1.5,l,F,2016-07-13 00:26:18.330000+00:00
60155672,44.3856667,-110.6856667,2.8,1468370660.3500004,1.11,d,F,2016-07-13 00:44:20.350000+00:00
60155677,44.8181667,-110.8446667,5.7,1468377063.4299998,0.87,d,F,2016-07-13 02:31:03.430000+00:00
60155682,44.8073333,-110.9986667,4.19,1468393728.8499985,0.73,l,F,2016-07-13 07:08:48.849998+00:00
60155687,44.84,-111.0053333,6.67,1468394149.7799988,1.7,l,F,2016-07-13 07:15:49.779999+00:00
60155812,44.8023333,-111.0001667,4.51,1468509528.9199982,0.22,d,F,2016-07-14 15:18:48.919998+00:00
60155887,44.4563333,-110.9886667,3.92,1468586655.29,0.78,l,F,2016-07-15 12:44:15.290000+00:00
60155947,44.347,-110.8505,2.16,1468674607.06,1.46,d,F,2016-07-16 13:10:07.060000+00:00
60155952,44.3473333,-110.8748333,2.35,1468674758.9799995,1.36,d,F,2016-07-16 13:12:38.980000+00:00
60155957,44.345,-110.8433333,7.06,1468690104.1800003,1.97,d,F,2016-07-16 17:28:24.180000+00:00
60155962,44.3523333,-110.8523333,2.45,1468690181.6800003,1.16,d,F,2016-07-16 17:29:41.680000+00:00
60155992,44.4231667,-111.0308333,9.52,1468718739.9699974,1.04,d,F,2016-07-17 01:25:39.969997+00:00
60156002,44.427,-111.043,6.1,1468718920.4799995,1.6,l,F,2016-07-17 01:28:40.480000+00:00
60156007,44.4165,-111.0335,4.06,1468719463.1299973,1.14,d,F,2016-07-17 01:37:43.129997+00:00
60156012,44.4225,-111.0376667,3.45,1468720269.62,1.08,l,F,2016-07-17 01:51:09.620000+00:00
60156182,44.4213333,-111.0323333,5.22,1468922973.7299995,0.85,d,F,2016-07-19 10:09:33.730000+00:00
60156232,44.8138333,-111.0238333,8.8,1468966067.739998,1.33,l,F,2016-07-19 22:07:47.739998+00:00
60156252,44.4211667,-111.0446667,6.03,1469022039.7599983,0.8,l,F,2016-07-20 13:40:39.759998+00:00
60156257,44.4198333,-111.0316667,8.0,1469023325.5699997,1.43,l,F,2016-07-20 14:02:05.570000+00:00
60156422,44.4825,-111.0323333,16.87,1469202964.02,0.57,l,F,2016-07-22 15:56:04.020000+00:00
60156607,44.2468333,-110.7601667,8.24,1469453120.58,1.39,d,F,2016-07-25 13:25:20.580000+00:00
60156612,44.2175,-110.7671667,2.12,1469453559.3999977,1.31,d,F,2016-07-25 13:32:39.399998+00:00
60156747,44.6695,-110.0496667,11.51,1469509916.8199997,1.7,l,F,2016-07-26 05:11:56.820000+00:00
60156752,44.6951667,-111.0628333,11.81,1469513930.0099983,0.29,d,F,2016-07-26 06:18:50.009998+00:00
60156942,44.5753333,-110.7636667,6.69,1469699107.58,1.33,l,F,2016-07-28 09:45:07.580000+00:00
60156977,44.5768333,-110.7581667,7.0,1469709245.87,2.16,l,F,2016-07-28 12:34:05.870000+00:00
60156992,44.5706667,-110.7598333,5.98,1469711469.9099998,1.86,l,F,2016-07-28 13:11:09.910000+00:00
60157007,44.5698333,-110.761,4.39,1469714174.9099998,1.63,l,F,2016-07-28 13:56:14.910000+00:00
60157012,44.5725,-110.7548333,7.82,1469714396.5099983,0.74,l,F,2016-07-28 13:59:56.509998+00:00
60157017,44.5716667,-110.7626667,7.63,1469715107.4799995,0.57,l,F,2016-07-28 14:11:47.480000+00:00
60157042,44.572,-110.7541667,5.18,1469719868.8199997,0.81,l,F,2016-07-28 15:31:08.820000+00:00
60157072,44.6655,-110.0355,11.13,1469731267.1999998,1.61,d,F,2016-07-28 18:41:07.200000+00:00
60157087,44.5741667,-110.7581667,5.73,1469733635.369999,1.75,l,F,2016-07-28 19:20:35.369999+00:00
60157092,44.5658333,-110.7645,2.67,1469737842.7599983,0.82,l,F,2016-07-28 20:30:42.759998+00:00
60157117,44.6711667,-110.0411667,9.47,1469748699.6399994,1.51,l,F,2016-07-28 23:31:39.639999+00:00
60157152,44.6221667,-110.3433333,3.78,1469777361.9499989,1.27,l,F,2016-07-29 07:29:21.949999+00:00
60157227,44.7366667,-110.7773333,2.32,1469890096.6499996,0.2,d,F,2016-07-30 14:48:16.650000+00:00
60157257,44.756,-111.0175,5.16,1469966374.8899994,0.39,d,F,2016-07-31 11:59:34.889999+00:00
60157277,44.2443333,-110.7926667,4.21,1470063335.0200005,1.34,d,F,2016-08-01 14:55:35.020000+00:00
60157292,44.3413333,-110.523,6.06,1470075647.6399994,1.43,l,F,2016-08-01 18:20:47.639999+00:00
60157337,44.3508333,-110.7221667,1.84,1470136347.3199997,-0.06,d,F,2016-08-02 11:12:27.320000+00:00
60157437,44.6521667,-110.4315,5.16,1470224839.9799995,2.07,l,F,2016-08-03 11:47:19.980000+00:00
60157532,44.749,-110.66,2.88,1470311956.0699997,1.59,l,F,2016-08-04 11:59:16.070000+00:00
60157567,44.4805,-111.0578333,15.93,1470333653.079998,0.93,l,F,2016-08-04 18:00:53.079998+00:00
60157572,44.4718333,-111.0643333,9.86,1470334437.1599998,0.94,l,F,2016-08-04 18:13:57.160000+00:00
60157617,44.4556667,-110.9576667,5.11,1470367817.459999,0.59,l,F,2016-08-05 03:30:17.459999+00:00
60157742,44.4373333,-110.3295,3.33,1470445840.8400002,0.73,d,F,2016-08-06 01:10:40.840000+00:00
60157807,44.7761667,-110.922,4.13,1470552537.2599983,0.7,l,F,2016-08-07 06:48:57.259998+00:00
60158257,44.7591667,-111.0858333,14.09,1470881233.9099998,0.98,l,F,2016-08-11 02:07:13.910000+00:00
60158427,44.4608333,-111.0166667,13.01,1471114434.8600006,0.9,l,F,2016-08-13 18:53:54.860001+00:00
60158447,44.751,-110.962,5.55,1471131636.5499992,0.31,d,F,2016-08-13 23:40:36.549999+00:00
60158457,44.3098333,-111.0038333,11.82,1471137004.79,1.51,l,F,2016-08-14 01:10:04.790000+00:00
60158462,44.2993333,-110.9993333,11.55,1471137837.4399986,1.4,l,F,2016-08-14 01:23:57.439999+00:00
60158647,44.6758333,-110.9675,5.12,1471364531.75,1.09,l,F,2016-08-16 16:22:11.750000+00:00
