time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-02-19T14:49:13.290Z,44.7328333,-110.6441667,4.69,1.73,ml,8,152,0.03038,0.15,uu,uu60003140,2018-09-12T18:34:13.460Z,"27 km S of Mammoth, Wyoming",earthquake,1.35,0.51,0.129,2,reviewed,uu,uu
2014-02-18T18:36:24.490Z,44.736,-110.8253333,6.92,-0.52,md,8,114,0.05531,0.16,uu,uu60003120,2018-09-12T18:34:06.320Z,"23 km ENE of West Yellowstone, Montana",earthquake,1.01,1.78,0.082,2,reviewed,uu,uu
2014-02-18T18:35:55.100Z,44.7416667,-110.7846667,6.73,1.61,ml,13,141,0.05967,0.19,uu,uu60056797,2018-09-12T18:34:04.890Z,"26 km ENE of West Yellowstone, Montana",earthquake,0.48,1.26,0.204,5,reviewed,uu,uu
2014-02-18T17:42:11.120Z,44.741,-110.779,8.12,1.4,ml,14,145,0.05559,0.14,uu,uu60056777,2018-09-12T18:34:03.480Z,"26 km SSW of Mammoth, Wyoming",earthquake,0.47,1.09,0.253,4,reviewed,uu,uu
2014-02-18T17:10:50.970Z,44.7373333,-110.7786667,7.8,1.66,ml,13,142,0.05452,0.16,uu,uu60056757,2018-09-12T18:34:00.670Z,"27 km ENE of West Yellowstone, Montana",earthquake,0.63,0.83,0.236,4,reviewed,uu,uu
2014-02-18T16:57:47.730Z,44.7441667,-110.7868333,8.04,1.65,ml,15,142,0.06183,0.14,uu,uu60056752,2018-09-12T18:33:59.220Z,"26 km SSW of Mammoth, Wyoming",earthquake,0.37,0.79,0.211,4,reviewed,uu,uu
2014-02-18T16:53:17.220Z,44.7371667,-110.7903333,5.4,1.45,ml,11,134,0.06266,0.12,uu,uu60056742,2018-09-12T18:33:57.830Z,"26 km ENE of West Yellowstone, Montana",earthquake,0.41,1.68,0.193,4,reviewed,uu,uu
2014-02-18T16:51:42.980Z,44.743,-110.7933333,6.44,1.08,ml,11,139,0.06093,0.18,uu,uu60056737,2018-09-12T18:33:56.470Z,"26 km ENE of West Yellowstone, Montana",earthquake,0.61,1.69,0.297,3,reviewed,uu,uu
2014-02-18T13:55:44.630Z,44.749,-110.7988333,8.06,0.55,md,9,151,0.05386,0.12,uu,uu60056722,2018-09-12T18:33:55.200Z,"26 km ENE of West Yellowstone, Montana",earthquake,0.64,1.69,0.432,3,reviewed,uu,uu
2014-02-18T04:28:14.170Z,44.7478333,-110.8065,5.8,0.74,md,13,135,0.05121,0.14,uu,uu60003135,2018-09-12T18:33:52.130Z,"Wyoming",earthquake,0.39,1.4,0.083,3,reviewed,uu,uu
2014-02-18T04:27:53.900Z,44.7516667,-110.795,10.15,2.15,ml,26,66,0.05391,0.15,uu,uu60056612,2018-09-12T18:33:50.550Z,"26 km SSW of Mammoth, Wyoming",earthquake,0.32,0.49,0.415,6,reviewed,uu,uu
2014-02-18T04:27:35.980Z,44.7555,-110.8013333,7.8,-0.21,md,7,158,0.048,0.1,uu,uu60003145,2018-09-12T18:33:49.270Z,"25 km SSW of Mammoth, Wyoming",earthquake,0.53,1,0.4,2,reviewed,uu,uu
2014-02-18T00:13:48.560Z,44.7495,-110.8118333,8.04,1.23,ml,12,133,0.0476,0.14,uu,uu60056502,2018-09-12T18:33:47.880Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.51,1.02,0.537,3,reviewed,uu,uu
2014-02-17T23:38:10.220Z,44.7453333,-110.8043333,7.8,2.37,ml,22,78,0.05413,0.15,uu,uu60056497,2018-09-12T18:33:46.310Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.3,0.43,0.296,5,reviewed,uu,uu
2014-02-17T23:37:25.430Z,44.7475,-110.809,8.02,2.06,ml,22,77,0.05041,0.15,uu,uu60056492,2018-09-12T18:33:44.750Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.3,0.63,0.32,5,reviewed,uu,uu
2014-02-17T09:47:03.510Z,44.7413333,-110.7983333,2.01,0.29,md,4,144,0.05991,0.21,uu,uu60003130,2018-09-12T18:33:41.920Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.98,31.61,0.074,3,reviewed,uu,uu
2014-02-17T09:46:56.450Z,44.739,-110.816,6.87,1.52,ml,13,80,0.05511,0.15,uu,uu60056332,2018-09-12T18:33:40.520Z,"24 km ENE of West Yellowstone, Montana",earthquake,0.37,0.84,0.29,3,reviewed,uu,uu
2014-02-17T09:37:12.610Z,44.7388333,-110.8123333,4.42,0.63,md,8,94,0.05647,0.11,uu,uu60003125,2018-09-12T18:33:39.190Z,"24 km ENE of West Yellowstone, Montana",earthquake,0.38,1.23,0.111,3,reviewed,uu,uu
2014-02-17T09:37:00.590Z,44.7416667,-110.816,6.65,1.57,ml,14,79,0.05274,0.15,uu,uu60056327,2018-09-12T18:33:37.790Z,"24 km ENE of West Yellowstone, Montana",earthquake,0.38,1.2,0.194,4,reviewed,uu,uu
2014-02-17T06:51:51.030Z,44.7371667,-110.8108333,4.11,1.04,md,8,123,0.05844,0.06,uu,uu60003205,2018-09-12T18:33:36.490Z,"24 km ENE of West Yellowstone, Montana",earthquake,0.23,0.6,0.447,3,reviewed,uu,uu
2014-02-17T06:51:46.540Z,44.7416667,-110.8038333,2.97,-0.08,md,4,141,0.05729,0.06,uu,uu60003225,2018-09-12T18:33:35.260Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.79,6.11,0.569,2,reviewed,uu,uu
2014-02-17T06:51:06.470Z,44.745,-110.8071667,6.73,1.19,ml,7,139,0.0532,0.08,uu,uu60056317,2018-09-12T18:33:32.730Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.65,2.3,0.248,2,reviewed,uu,uu
2014-02-17T06:23:07.080Z,44.7481667,-110.8115,7.5,1.3,ml,13,84,0.04883,0.14,uu,uu60056307,2018-09-12T18:33:31.360Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.36,0.93,0.536,2,reviewed,uu,uu
2014-02-17T05:32:49.260Z,44.7491667,-110.8081667,7.97,1.14,ml,7,147,0.04943,0.07,uu,uu60056297,2018-09-12T18:33:28.830Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.55,1.38,0.224,2,reviewed,uu,uu
2014-02-17T05:11:42.080Z,44.7428333,-110.8141667,5.96,1.49,ml,12,84,0.05234,0.12,uu,uu60056292,2018-09-12T18:33:27.440Z,"24 km ENE of West Yellowstone, Montana",earthquake,0.32,1.07,0.269,3,reviewed,uu,uu
2014-02-17T05:08:19.620Z,44.7375,-110.8083333,3.95,0.79,md,6,133,0.05904,0.14,uu,uu60003110,2018-09-12T18:33:26.170Z,"24 km ENE of West Yellowstone, Montana",earthquake,0.67,2.38,0.594,3,reviewed,uu,uu
2014-02-17T05:07:48.300Z,44.743,-110.8125,6.32,1.61,ml,14,78,0.05279,0.16,uu,uu60056287,2018-09-12T18:33:23.500Z,"24 km ENE of West Yellowstone, Montana",earthquake,0.37,1.01,0.164,4,reviewed,uu,uu
2014-02-17T04:49:26.410Z,44.7403333,-110.8113333,2.6,0.29,md,4,134,0.05551,0.12,uu,uu60003105,2018-09-12T18:33:22.210Z,"24 km ENE of West Yellowstone, Montana",earthquake,0.55,31.61,0.632,3,reviewed,uu,uu
2014-02-17T04:49:06.620Z,44.7505,-110.8058333,9.04,1.8,ml,14,138,0.04943,0.12,uu,uu60056272,2018-09-12T18:33:20.730Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.39,0.59,0.223,5,reviewed,uu,uu
2014-02-17T04:42:46.570Z,44.7428333,-110.8101667,7.92,1.97,ml,16,78,0.05381,0.15,uu,uu60056262,2018-09-12T18:33:19.210Z,"24 km ENE of West Yellowstone, Montana",earthquake,0.36,0.55,0.186,4,reviewed,uu,uu
2014-02-17T04:42:29.550Z,44.7386667,-110.8073333,3.57,-0.27,md,5,135,0.05841,0.05,uu,uu60056267,2018-09-12T18:33:17.950Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.29,31.61,0.407,2,reviewed,uu,uu
2014-02-17T04:41:29.540Z,44.7428333,-110.8106667,5.74,1.82,ml,14,78,0.05362,0.14,uu,uu60056257,2018-09-12T18:33:16.530Z,"24 km ENE of West Yellowstone, Montana",earthquake,0.31,1.1,0.188,4,reviewed,uu,uu
2014-02-17T04:38:59.720Z,44.7538333,-110.7951667,3.38,-0.28,md,4,162,0.05238,0.14,uu,uu60003195,2018-09-12T18:33:15.290Z,"25 km SSW of Mammoth, Wyoming",earthquake,0.82,31.61,0.304,2,reviewed,uu,uu
2014-02-17T04:38:34.150Z,44.749,-110.8111667,7.42,1.53,ml,12,133,0.04829,0.08,uu,uu60056247,2018-09-12T18:33:13.890Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.34,0.94,0.207,3,reviewed,uu,uu
2014-02-17T04:38:11.170Z,44.7363333,-110.807,2.48,-0.08,md,5,132,0.06053,0.04,uu,uu60056252,2018-09-12T18:33:12.630Z,"24 km ENE of West Yellowstone, Montana",earthquake,0.26,31.61,0.45,2,reviewed,uu,uu
2014-02-17T03:34:10.710Z,44.7428333,-110.8033333,2.35,-0.08,md,4,143,0.05656,0.11,uu,uu60003185,2018-09-12T18:33:10.150Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.47,31.61,0.402,2,reviewed,uu,uu
2014-02-17T03:33:42.170Z,44.751,-110.8011667,8.15,1.09,ml,8,155,0.05127,0.07,uu,uu60056237,2018-09-12T18:33:08.770Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.66,1.61,0.256,3,reviewed,uu,uu
2014-02-17T03:33:19.060Z,44.744,-110.8045,4.6,-0.23,md,4,143,0.05512,0.05,uu,uu60056242,2018-09-12T18:33:07.460Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.43,31.61,0.47,2,reviewed,uu,uu
2014-02-17T01:12:53.600Z,44.758,-110.7993333,10.31,1.07,ml,9,164,0.04741,0.06,uu,uu60056217,2018-09-12T18:33:04.650Z,"25 km SSW of Mammoth, Wyoming",earthquake,1,2.32,0.198,2,reviewed,uu,uu
2014-02-16T23:59:34.300Z,44.7456667,-110.7996667,7.72,1.3,ml,11,137,0.05596,0.12,uu,uu60056197,2018-09-12T18:33:03.270Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.55,0.89,0.2,3,reviewed,uu,uu
2014-02-16T23:05:14.810Z,44.7438333,-110.7913333,7.18,0.78,md,8,148,0.06129,0.13,uu,uu60003180,2018-09-12T18:33:01.980Z,"26 km ENE of West Yellowstone, Montana",earthquake,1.3,2.74,0.531,3,reviewed,uu,uu
2014-02-16T23:04:57.950Z,44.7491667,-110.7898333,8,1.07,ml,9,157,0.05832,0.12,uu,uu60056182,2018-09-12T18:33:00.660Z,"26 km SSW of Mammoth, Wyoming",earthquake,0.66,0.88,0.142,2,reviewed,uu,uu
2014-02-16T21:13:04.230Z,44.741,-110.7973333,6.91,1.12,ml,10,88,0.06062,0.13,uu,uu60056152,2018-09-12T18:32:59.280Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.42,1.42,0.147,2,reviewed,uu,uu
2014-02-16T21:07:11.390Z,44.7456667,-110.7946667,8.07,1.48,ml,11,88,0.05832,0.16,uu,uu60056142,2018-09-12T18:32:57.900Z,"26 km ENE of West Yellowstone, Montana",earthquake,0.53,1.19,0.134,4,reviewed,uu,uu
2014-02-16T05:30:07.620Z,44.7373333,-110.7818333,5.05,0.46,md,7,144,0.05673,0.08,uu,uu60055997,2018-09-12T18:32:52.420Z,"26 km ENE of West Yellowstone, Montana",earthquake,0.85,2.91,0.771,3,reviewed,uu,uu
2014-02-16T03:27:02.920Z,44.7535,-110.8165,8.56,1.16,ml,11,142,0.04242,0.09,uu,uu60055987,2018-09-12T18:32:51.080Z,"24 km ENE of West Yellowstone, Montana",earthquake,0.53,1.03,0.281,2,reviewed,uu,uu
2014-02-15T15:51:19.810Z,44.7365,-110.785,3.19,1.23,ml,7,141,0.0588,0.11,uu,uu60055932,2018-09-12T18:32:48.430Z,"26 km ENE of West Yellowstone, Montana",earthquake,0.54,2,0.617,2,reviewed,uu,uu
2014-02-14T19:23:50.530Z,44.7425,-110.8075,5.33,-0.22,md,5,139,0.05512,0.08,uu,uu60003090,2018-09-12T18:32:42.710Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.91,2.95,0.406,3,reviewed,uu,uu
2014-02-14T19:21:57.970Z,44.746,-110.8076667,6.37,0.91,ml,11,132,0.05218,0.14,uu,uu60055832,2018-09-12T18:32:37.640Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.38,1.22,0.286,3,reviewed,uu,uu
2014-02-14T18:56:46.540Z,44.7381667,-110.807,4.84,0.45,md,6,134,0.05896,0.08,uu,uu60055827,2018-09-12T18:32:33.970Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.42,1.64,0.349,2,reviewed,uu,uu
2014-02-13T23:50:43.940Z,44.7283333,-110.65,5.44,1.51,ml,10,149,0.02444,0.1,uu,uu60055692,2018-09-12T18:32:15.120Z,"27 km S of Mammoth, Wyoming",earthquake,0.66,0.58,0.6,4,reviewed,uu,uu
2014-02-13T23:37:41.200Z,44.72,-110.6441667,6.07,2.74,ml,25,71,0.02536,0.16,uu,uu60055677,2018-09-12T18:32:13.480Z,"28 km S of Mammoth, Wyoming",earthquake,0.34,0.64,0.511,6,reviewed,uu,uu
2014-02-13T18:55:38.200Z,44.7395,-110.7971667,2.83,0.28,md,4,142,0.06187,0.09,uu,uu60055647,2018-09-12T18:32:09.630Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.63,7.73,0.496,2,reviewed,uu,uu
2014-02-13T10:50:06.160Z,44.7371667,-110.7965,3.2,-0.15,md,4,140,0.06401,0.05,uu,uu60003015,2018-09-12T18:32:08.400Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.6,5.37,0.468,2,reviewed,uu,uu
2014-02-13T10:49:49.000Z,44.7395,-110.7941667,2.55,0.9,ml,5,145,0.0632,0.09,uu,uu60055617,2018-09-12T18:32:07.120Z,"26 km ENE of West Yellowstone, Montana",earthquake,0.38,31.61,0.286,2,reviewed,uu,uu
2014-02-13T06:50:56.640Z,44.7583333,-110.796,7.99,1.41,ml,15,153,0.04906,0.14,uu,uu60055592,2018-09-12T18:32:05.680Z,"25 km SSW of Mammoth, Wyoming",earthquake,0.4,0.42,0.233,6,reviewed,uu,uu
2014-02-13T05:55:33.460Z,44.739,-110.799,3.02,-0.08,md,5,141,0.06147,0.09,uu,uu60003025,2018-09-12T18:32:04.430Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.34,31.61,0.508,2,reviewed,uu,uu
2014-02-13T05:55:15.650Z,44.7571667,-110.7815,10.18,0.85,ml,6,176,0.05819,0.07,uu,uu60055587,2018-09-12T18:32:03.150Z,"25 km SSW of Mammoth, Wyoming",earthquake,1.43,3.53,0.159,2,reviewed,uu,uu
2014-02-13T02:19:16.170Z,44.753,-110.7885,10.21,0.68,ml,9,164,0.05655,0.09,uu,uu60055572,2018-09-12T18:32:01.810Z,"25 km SSW of Mammoth, Wyoming",earthquake,0.59,1.23,0.175,3,reviewed,uu,uu
2014-02-12T16:55:50.190Z,44.7533333,-110.7946667,7.16,1.52,ml,13,149,0.05297,0.14,uu,uu60055497,2018-09-12T18:32:00.330Z,"25 km SSW of Mammoth, Wyoming",earthquake,0.52,0.83,0.201,5,reviewed,uu,uu
2014-02-12T12:37:47.150Z,44.7411667,-110.7936667,6.99,1.6,ml,17,79,0.06215,0.18,uu,uu60055472,2018-09-12T18:31:58.830Z,"Wyoming",earthquake,0.39,1.07,0.219,6,reviewed,uu,uu
2014-02-12T11:05:43.470Z,44.7473333,-110.8,5.71,0.75,ml,9,91,0.05454,0.19,uu,uu60055462,2018-09-12T18:31:57.480Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.7,2.08,0.112,2,reviewed,uu,uu
2014-02-12T09:11:48.260Z,44.755,-110.7841667,8.16,1.29,ml,14,154,0.05782,0.17,uu,uu60055442,2018-09-12T18:31:56.050Z,"Wyoming",earthquake,0.51,1.05,0.153,5,reviewed,uu,uu
2014-02-12T07:38:01.890Z,44.749,-110.7898333,9.01,2,ml,28,64,0.05843,0.17,uu,uu60055437,2018-09-12T18:31:54.400Z,"26 km SSW of Mammoth, Wyoming",earthquake,0.39,0.56,0.244,6,reviewed,uu,uu
2014-02-12T07:33:13.090Z,44.7581667,-110.7823333,8.94,0.64,md,6,246,0.05716,0.13,uu,uu60055432,2018-09-12T18:31:53.120Z,"25 km SSW of Mammoth, Wyoming",earthquake,1.89,2,0.863,2,reviewed,uu,uu
2014-02-12T06:30:13.210Z,44.7615,-110.7793333,8.85,1.12,ml,10,250,0.05735,0.17,uu,uu60055402,2018-09-12T18:31:51.780Z,"24 km SSW of Mammoth, Wyoming",earthquake,1.65,0.9,0.309,3,reviewed,uu,uu
2014-02-12T04:02:22.410Z,44.7488333,-110.7923333,9.48,1.63,ml,19,66,0.05724,0.18,uu,uu60055397,2018-09-12T18:31:50.270Z,"26 km SSW of Mammoth, Wyoming",earthquake,0.46,0.83,0.127,6,reviewed,uu,uu
2014-02-12T03:39:12.570Z,44.7411667,-110.7965,4.48,1.44,ml,14,79,0.06086,0.17,uu,uu60055387,2018-09-12T18:31:48.820Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.4,0.89,0.224,5,reviewed,uu,uu
2014-02-12T02:40:13.830Z,44.7466667,-110.802,7.8,2.38,ml,23,69,0.05412,0.17,uu,uu60055382,2018-09-12T18:31:47.230Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.35,0.54,0.239,6,reviewed,uu,uu
2014-02-12T02:38:46.610Z,44.7425,-110.7945,5.14,1.11,ml,7,149,0.06076,0.13,uu,uu60055372,2018-09-12T18:31:45.890Z,"26 km ENE of West Yellowstone, Montana",earthquake,1.42,4.17,0.167,4,reviewed,uu,uu
2014-02-12T00:41:06.210Z,44.7351667,-110.8106667,4.87,1.47,ml,16,83,0.06026,0.21,uu,uu60055362,2018-09-12T18:31:44.450Z,"24 km ENE of West Yellowstone, Montana",earthquake,0.47,0.74,0.247,4,reviewed,uu,uu
2014-02-12T00:24:04.530Z,44.745,-110.7905,8.06,0.8,ml,7,154,0.06086,0.15,uu,uu60055357,2018-09-12T18:31:43.140Z,"26 km ENE of West Yellowstone, Montana",earthquake,1.08,2.88,0.093,2,reviewed,uu,uu
2014-02-12T00:22:25.240Z,44.7511667,-110.7976667,7.32,1.31,ml,13,145,0.05289,0.18,uu,uu60055352,2018-09-12T18:31:41.750Z,"26 km SSW of Mammoth, Wyoming",earthquake,0.57,1.38,0.232,4,reviewed,uu,uu
2014-02-12T00:13:00.440Z,44.7528333,-110.783,9.29,0.92,ml,10,169,0.05976,0.13,uu,uu60055347,2018-09-12T18:31:40.370Z,"25 km SSW of Mammoth, Wyoming",earthquake,0.84,1.41,0.178,3,reviewed,uu,uu
2014-02-12T00:08:47.550Z,44.7325,-110.7953333,4.02,0.81,md,8,136,0.06827,0.16,uu,uu60003010,2018-09-12T18:31:37.900Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.55,1.86,0.536,3,reviewed,uu,uu
2014-02-12T00:08:35.180Z,44.7403333,-110.7941667,6.98,0.64,ml,8,141,0.06256,0.11,uu,uu60055342,2018-09-12T18:31:36.600Z,"26 km ENE of West Yellowstone, Montana",earthquake,0.92,2.94,0.08,2,reviewed,uu,uu
2014-02-11T23:59:03.770Z,44.7516667,-110.7786667,10.59,1.27,ml,15,154,0.05906,0.14,uu,uu60055327,2018-09-12T18:31:35.180Z,"25 km SSW of Mammoth, Wyoming",earthquake,0.55,0.73,0.198,4,reviewed,uu,uu
2014-02-11T23:57:24.720Z,44.7356667,-110.7928333,7.32,1.54,ml,20,78,0.06419,0.15,uu,uu60055322,2018-09-12T18:31:32.450Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.37,0.74,0.25,6,reviewed,uu,uu
2014-02-11T23:56:53.900Z,44.7413333,-110.7986667,2.85,-0.02,md,5,144,0.05976,0.09,uu,uu60002995,2018-09-12T18:31:31.200Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.44,31.61,0.668,2,reviewed,uu,uu
2014-02-11T23:53:33.610Z,44.7393333,-110.7853333,8.6,1.2,ml,11,150,0.06749,0.1,uu,uu60055317,2018-09-12T18:31:29.780Z,"26 km ENE of West Yellowstone, Montana",earthquake,0.71,1.36,0.171,4,reviewed,uu,uu
2014-02-11T23:51:59.640Z,44.7358333,-110.797,7.17,1.77,ml,18,83,0.06487,0.18,uu,uu60055312,2018-09-12T18:31:28.240Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.43,0.98,0.238,6,reviewed,uu,uu
2014-02-11T23:51:55.870Z,44.7571667,-110.7778333,12.13,0.7,ml,7,178,0.06041,0.12,uu,uu60002985,2018-09-12T18:31:26.960Z,"25 km SSW of Mammoth, Wyoming",earthquake,1.05,2.17,0.159,3,reviewed,uu,uu
2014-02-11T23:45:44.850Z,44.7548333,-110.7783333,13.58,0.96,ml,9,174,0.06026,0.16,uu,uu60055307,2018-09-12T18:31:25.610Z,"25 km SSW of Mammoth, Wyoming",earthquake,0.97,1.79,0.315,3,reviewed,uu,uu
2014-02-11T23:41:28.150Z,44.7551667,-110.8013333,10.14,0.59,ml,5,160,0.04823,0.13,uu,uu60055297,2018-09-12T18:31:24.360Z,"25 km SSW of Mammoth, Wyoming",earthquake,2.36,6.86,0.047,2,reviewed,uu,uu
2014-02-11T23:35:41.060Z,44.7375,-110.7965,3.31,-0.28,md,5,141,0.06374,0.14,uu,uu60002965,2018-09-12T18:31:23.070Z,"25 km ENE of West Yellowstone, Montana",earthquake,1.35,6.91,0.502,3,reviewed,uu,uu
2014-02-11T23:34:50.790Z,44.7433333,-110.7926667,8.74,1.6,ml,15,87,0.06101,0.2,uu,uu60055292,2018-09-12T18:31:21.640Z,"26 km ENE of West Yellowstone, Montana",earthquake,0.48,1.13,0.134,4,reviewed,uu,uu
2014-02-11T23:34:35.590Z,44.7373333,-110.7963333,3.04,-0.16,md,4,141,0.06395,0.05,uu,uu60002955,2018-09-12T18:31:20.380Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.56,6.27,0.238,2,reviewed,uu,uu
2014-02-11T23:12:26.810Z,44.7541667,-110.7858333,7.88,1.07,ml,12,168,0.05735,0.17,uu,uu60002925,2018-09-12T18:31:18.980Z,"25 km SSW of Mammoth, Wyoming",earthquake,0.7,0.69,0.36,3,reviewed,uu,uu
2014-02-11T23:11:48.850Z,44.7591667,-110.7763333,10.19,1.38,ml,11,182,0.06034,0.1,uu,uu60055282,2018-09-12T18:31:17.580Z,"24 km SSW of Mammoth, Wyoming",earthquake,0.67,1.11,0.159,4,reviewed,uu,uu
2014-02-11T23:11:42.410Z,44.7413333,-110.7906667,3.03,0.02,md,5,149,0.06344,0.04,uu,uu60002920,2018-09-12T18:31:16.320Z,"26 km ENE of West Yellowstone, Montana",earthquake,0.77,5.96,0.565,2,reviewed,uu,uu
2014-02-11T23:10:40.780Z,44.7455,-110.8058333,6.26,1.9,ml,17,77,0.05335,0.19,uu,uu60055267,2018-09-12T18:31:14.820Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.41,1.22,0.146,6,reviewed,uu,uu
2014-02-11T23:10:17.610Z,44.742,-110.7868333,4.71,0.71,ml,9,92,0.06483,0.14,uu,uu60002910,2018-09-12T18:31:13.490Z,"26 km ENE of West Yellowstone, Montana",earthquake,0.74,1.18,0.163,2,reviewed,uu,uu
2014-02-11T23:06:12.550Z,44.7471667,-110.7913333,2.85,0.7,md,5,156,0.05891,0.1,uu,uu60002940,2018-09-12T18:31:12.250Z,"26 km SSW of Mammoth, Wyoming",earthquake,1.09,31.61,0.241,2,reviewed,uu,uu
2014-02-11T23:06:06.680Z,44.743,-110.7966667,2.79,-0.28,md,4,148,0.05937,0.11,uu,uu60002935,2018-09-12T18:31:11.030Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.81,31.61,,1,reviewed,uu,uu
2014-02-11T23:05:47.950Z,44.7556667,-110.7828333,8.55,1.75,ml,17,84,0.05822,0.15,uu,uu60055262,2018-09-12T18:31:09.560Z,"25 km SSW of Mammoth, Wyoming",earthquake,0.35,0.66,0.248,5,reviewed,uu,uu
2014-02-11T23:05:37.690Z,44.7518333,-110.788,2.24,-0.02,md,5,162,0.05756,0.11,uu,uu60002950,2018-09-12T18:31:08.300Z,"25 km SSW of Mammoth, Wyoming",earthquake,0.84,31.61,0.459,2,reviewed,uu,uu
2014-02-11T23:05:17.180Z,44.7606667,-110.7955,2.29,0.17,md,4,249,0.04796,0.04,uu,uu60002960,2018-09-12T18:31:07.070Z,"25 km SSW of Mammoth, Wyoming",earthquake,1.39,31.61,0.278,2,reviewed,uu,uu
2014-02-11T23:05:10.300Z,44.7406667,-110.8128333,2.43,0.52,md,5,133,0.05469,0.12,uu,uu60002970,2018-09-12T18:31:05.830Z,"24 km ENE of West Yellowstone, Montana",earthquake,0.89,31.61,0.413,2,reviewed,uu,uu
2014-02-11T23:04:59.530Z,44.7501667,-110.7891667,4.7,0.74,md,6,159,0.05801,0.08,uu,uu60002975,2018-09-12T18:31:04.580Z,"26 km SSW of Mammoth, Wyoming",earthquake,0.59,2.57,0.5,2,reviewed,uu,uu
2014-02-11T23:03:16.770Z,44.7463333,-110.795,10.77,3.47,ml,39,61,,0.2,uu,uu60055257,2020-06-19T17:40:15.070Z,"26 km ENE of West Yellowstone, Montana",earthquake,0.37,0.52,0.258,10,reviewed,uu,uu
2014-02-11T13:31:34.700Z,44.7466667,-110.7931667,9.61,1.65,ml,17,80,0.05834,0.18,uu,uu60055192,2018-09-12T18:31:01.170Z,"26 km ENE of West Yellowstone, Montana",earthquake,0.51,0.82,0.207,6,reviewed,uu,uu
2014-02-11T13:04:37.370Z,44.7508333,-110.791,10.71,2.3,ml,28,67,0.05659,0.23,uu,uu60055177,2018-09-12T18:30:59.530Z,"26 km SSW of Mammoth, Wyoming",earthquake,0.44,0.58,0.134,6,reviewed,uu,uu
2014-02-11T05:27:54.900Z,44.7556667,-110.7903333,9.2,0.53,ml,6,168,0.05388,0.08,uu,uu60055147,2018-09-12T18:30:58.260Z,"25 km SSW of Mammoth, Wyoming",earthquake,1.51,3.4,0.26,2,reviewed,uu,uu
2014-02-10T22:52:26.200Z,44.7475,-110.8055,8.73,1.56,ml,15,77,0.05191,0.17,uu,uu60055102,2018-09-12T18:30:56.800Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.46,0.93,0.137,6,reviewed,uu,uu
2014-02-10T22:52:05.700Z,44.7443333,-110.7945,2.81,-0.19,md,4,151,0.05939,0.11,uu,uu60002875,2018-09-12T18:30:55.550Z,"26 km ENE of West Yellowstone, Montana",earthquake,0.61,31.61,0.451,2,reviewed,uu,uu
2014-02-10T22:49:14.030Z,44.7515,-110.7863333,10.42,1.79,ml,20,68,0.0587,0.17,uu,uu60055097,2018-09-12T18:30:52.850Z,"25 km SSW of Mammoth, Wyoming",earthquake,0.44,0.64,0.159,6,reviewed,uu,uu
2014-02-10T22:49:11.280Z,44.7405,-110.794,3.08,0.44,ml,4,146,0.06251,0.08,uu,uu60002870,2018-09-12T18:30:51.590Z,"26 km ENE of West Yellowstone, Montana",earthquake,0.6,31.61,0.173,3,reviewed,uu,uu
2014-02-10T22:46:48.410Z,44.7496667,-110.7923333,8.95,0.78,ml,6,156,0.05667,0.1,uu,uu60055092,2018-09-12T18:30:49.090Z,"26 km SSW of Mammoth, Wyoming",earthquake,0.92,1.97,0.179,2,reviewed,uu,uu
