Evid,EqLat,EqLon,EqDepSL,EqOt,CatMag,CatMagType,Date,Event-Mean-YPML,Event-Median-YPML,Event-Mean-YPML-S,Event-Median-YPML-S
60442307.0,44.7518333,-110.9168333,10.94,1624888949.539999,3.14,l,2021-06-28 14:02:29.539999+00:00,3.1437497455522068,3.172251805638712,3.104848592952207,3.263497952588712
60442312.0,44.7445,-110.9228333,9.4,1624889218.9300003,1.79,l,2021-06-28 14:06:58.930000+00:00,1.7246633224953145,1.639678972558977,1.7742890170453145,1.7199959053475082
60442317.0,44.7513333,-110.9131667,8.4,1624889282.6699998,0.7,l,2021-06-28 14:08:02.670000+00:00,0.677761296453154,0.5869012575623693,0.682461559953154,0.6430751244623694
60442322.0,44.7541667,-110.9136667,8.73,1624889377.7299995,0.74,l,2021-06-28 14:09:37.730000+00:00,0.7382887601532572,0.6648079938525617,0.7429890236532573,0.7209818607525618
60442332.0,44.7441667,-110.921,9.08,1624889802.5099983,2.27,l,2021-06-28 14:16:42.509998+00:00,2.0790885553938105,2.10572046726321,2.1184071722738103,2.117056020402648
60442347.0,44.7516667,-110.9133333,8.14,1624891110.369999,1.22,l,2021-06-28 14:38:30.369999+00:00,1.1935468365743611,1.1767331568549075,1.1982471000743613,1.2329070237549076
60442352.0,44.7453333,-110.9175,8.7,1624891617.619999,1.36,l,2021-06-28 14:46:57.619999+00:00,1.282269905592101,1.2201506221876102,1.331895600142101,1.34043854948761
60442367.0,44.7541667,-110.9076667,8.4,1624892363.2999992,1.19,l,2021-06-28 14:59:23.299999+00:00,1.1183258261615887,1.0836387476099256,1.123026089661589,1.1398126145099257
60442372.0,44.7493333,-110.9123333,8.81,1624894181.0200005,2.52,l,2021-06-28 15:29:41.020000+00:00,2.37454447696393,2.401209803637001,2.41386309384393,2.3121314916305447
60442382.0,44.7535,-110.915,7.19,1624894548.75,0.81,l,2021-06-28 15:35:48.750000+00:00,0.7579251074989252,0.7320450082536689,0.7626253709989252,0.788218875153669
60442392.0,44.7525,-110.9135,8.09,1624894655.0499992,1.35,l,2021-06-28 15:37:35.049999+00:00,1.2735854353954894,1.2585037379548023,1.3232111299454894,1.2543077835998129
60442412.0,44.7508333,-110.9153333,7.21,1624895447.9099998,0.62,l,2021-06-28 15:50:47.910000+00:00,0.559597573605121,0.5769010124606917,0.564297837105121,0.6330748793606917
60442427.0,44.7491667,-110.9138333,8.42,1624896632.4199982,0.86,l,2021-06-28 16:10:32.419998+00:00,0.833665870097699,0.7414801958374326,0.8383661335976992,0.7833162711406731
60442437.0,44.7511667,-110.919,6.43,1624896768.1499977,0.92,l,2021-06-28 16:12:48.149998+00:00,0.8345427998855336,0.7454077365209606,0.8392430633855336,0.8015816034209606
60442442.0,44.7531667,-110.916,7.06,1624896799.619999,1.16,l,2021-06-28 16:13:19.619999+00:00,1.099416541375153,1.0002070736941966,1.1041168048751528,1.0563809405941966
60442447.0,44.7521667,-110.9138333,7.79,1624896853.6099997,0.77,l,2021-06-28 16:14:13.610000+00:00,0.7317451120127574,0.6595151143985511,0.7364453755127572,0.7156889812985512
60442457.0,44.7548333,-110.912,8.1,1624897160.2999992,0.85,l,2021-06-28 16:19:20.299999+00:00,0.8308070344196471,0.8003135420293097,0.8355072979196473,0.8564874089293097
60442472.0,44.753,-110.9121667,7.71,1624898494.6499977,1.45,l,2021-06-28 16:41:34.649998+00:00,1.4187734913114909,1.4402389466682095,1.4234737548114909,1.4964128135682095
60442477.0,44.7535,-110.9131667,7.94,1624898601.9300003,1.14,l,2021-06-28 16:43:21.930000+00:00,1.115642631448065,1.1332054850065625,1.120342894948065,1.1893793519065623
60442492.0,44.7491667,-110.9076667,7.28,1624899570.83,0.72,l,2021-06-28 16:59:30.830000+00:00,0.5923654736752693,0.5170372933789373,0.5970657371752693,0.5732111602789374
60442497.0,44.7501667,-110.9118333,8.17,1624900089.63,1.72,l,2021-06-28 17:08:09.630000+00:00,1.6904810379145012,1.6083904176780568,1.6951813014145012,1.6645438152566083
60442542.0,44.7518333,-110.9131667,8.65,1624904291.3199997,2.17,l,2021-06-28 18:18:11.320000+00:00,2.04185390266405,2.0594197963588075,2.04490167683905,2.0365500219088077
60442547.0,44.7526667,-110.9128333,7.81,1624904568.6800003,1.37,l,2021-06-28 18:22:48.680000+00:00,1.3413016514135547,1.2606638955875358,1.3460019149135547,1.3144358083153551
60442567.0,44.7525,-110.9091667,8.06,1624905470.1499977,1.12,l,2021-06-28 18:37:50.149998+00:00,0.9071228913012652,0.9071228913012652,0.9651299944512652,0.9651299944512652
60442597.0,44.7541667,-110.9153333,8.54,1624910573.9199982,1.51,l,2021-06-28 20:02:53.919998+00:00,1.498255151161749,1.4343176314535038,1.5029554146617492,1.4904914983535038
60442612.0,44.754,-110.91,7.35,1624916223.31,1.41,l,2021-06-28 21:37:03.310000+00:00,1.3041666078280028,1.2490412854149522,1.3088668713280027,1.3052151523149522
60442672.0,44.749,-110.9168333,8.87,1624943660.8099997,2.23,l,2021-06-29 05:14:20.810000+00:00,2.0835771785811037,2.1006021509784456,2.1228957954611034,2.098692457178445
60442677.0,44.752,-110.913,8.21,1624943869.8999977,0.54,l,2021-06-29 05:17:49.899998+00:00,0.5207679446914971,0.468784366838642,0.5254682081914971,0.524958233738642
60442682.0,44.7493333,-110.911,7.19,1624947108.789997,0.88,l,2021-06-29 06:11:48.789997+00:00,0.7577284653778995,0.8373028510474001,0.7624287288778996,0.8934767179474001
60442712.0,44.7501667,-110.9121667,8.35,1624965065.64,1.74,l,2021-06-29 11:11:05.640000+00:00,1.6609452369990156,1.667376944484572,1.7105709315490158,1.644507170034572
60442732.0,44.748,-110.9096667,6.35,1624969823.2999992,0.92,l,2021-06-29 12:30:23.299999+00:00,0.7628598662676801,0.8017668816736847,0.7675601297676802,0.8579407485736847
60442762.0,44.8086667,-110.809,4.57,1624979035.289997,1.11,l,2021-06-29 15:03:55.289997+00:00,1.0377621850122285,0.9862597093629174,1.042462448512228,1.009714477792705
60442772.0,44.7493333,-110.9036667,8.02,1624981551.1299973,0.88,l,2021-06-29 15:45:51.129997+00:00,0.804988094074302,0.804988094074302,0.783951555874302,0.783951555874302
60442777.0,44.7513333,-111.1728333,11.54,1624982784.0900002,0.99,l,2021-06-29 16:06:24.090000+00:00,0.9455994324201276,1.0451140582949396,0.9502996959201276,0.960658322680332
60442802.0,44.7621667,-110.9156667,10.2,1624988499.7199974,0.9,l,2021-06-29 17:41:39.719997+00:00,0.9580928970539896,0.9096671366329412,0.9627931605539896,0.9643703674367564
60442807.0,44.7618333,-110.9111667,10.34,1624988499.7199974,0.92,l,2021-06-29 17:41:39.719997+00:00,0.9834216280338708,0.9834216280338708,0.9623850898338708,0.9623850898338708
60442832.0,44.7513333,-110.918,8.61,1624994913.6399994,1.56,l,2021-06-29 19:28:33.639999+00:00,1.5467428262483678,1.5835033733694792,1.551443089748368,1.6396772402694793
60442852.0,44.7673333,-111.067,10.94,1624999100.4699993,1.57,l,2021-06-29 20:38:20.469999+00:00,1.5435266567768222,1.6469168392105586,1.5482269202768224,1.5450034234105587
60442857.0,44.7711667,-111.0611667,10.73,1624999152.5599997,1.15,l,2021-06-29 20:39:12.560000+00:00,1.1256565990070235,1.2399266395197688,1.1303568625070235,1.1380132237197689
60442872.0,44.7738333,-111.0635,10.28,1625000030.6699982,0.82,l,2021-06-29 20:53:50.669998+00:00,0.778181998329393,0.9122935816899788,0.7828822618293931,0.8103801658899787
60442877.0,44.7678333,-111.0615,11.04,1625000285.81,1.32,l,2021-06-29 20:58:05.810000+00:00,1.3011133749154358,1.4493484957116978,1.3058136384154355,1.347435079911698
60442907.0,44.7676667,-111.0618333,10.63,1625004177.3799973,1.21,l,2021-06-29 22:02:57.379997+00:00,1.1760440762154325,1.1010463096302578,1.1807443397154322,1.034956717875582
60442912.0,44.7695,-111.06,10.3,1625004456.0200005,0.79,l,2021-06-29 22:07:36.020000+00:00,0.7437884844006568,0.7899499040221631,0.7484887479006567,0.6880364882221631
60442917.0,44.7726667,-111.0641667,10.42,1625004577.6800003,1.0,l,2021-06-29 22:09:37.680000+00:00,0.7545985357622877,0.7545985357622877,0.8126056389122878,0.8126056389122878
60442922.0,44.7701667,-111.0628333,10.65,1625005441.48,1.07,l,2021-06-29 22:24:01.480000+00:00,1.0347016285696178,1.0086190462337172,1.0394018920696175,0.9067056304337172
60442942.0,44.7495,-110.9156667,7.9,1625007763.1399994,1.42,l,2021-06-29 23:02:43.139999+00:00,1.3315766128890152,1.278688729876785,1.3812023074390152,1.3400055199647574
60442952.0,44.7536667,-110.9176667,7.68,1625007890.369999,0.74,l,2021-06-29 23:04:50.369999+00:00,0.7001464311182287,0.622723295186949,0.7048466946182287,0.6465758859804354
60442962.0,44.7476667,-110.9153333,8.05,1625008073.5,0.89,l,2021-06-29 23:07:53.500000+00:00,0.8107784321083299,0.8107784321083299,0.7897418939083299,0.7897418939083299
60442967.0,44.7536667,-110.9138333,7.84,1625008222.8899994,1.27,l,2021-06-29 23:10:22.889999+00:00,1.18744487349277,1.1166766210167505,1.23707056804277,1.1932682586189487
60442997.0,44.7696667,-111.0558333,10.83,1625011942.5199986,0.79,l,2021-06-30 00:12:22.519999+00:00,0.7586999905747603,0.6908393493515954,0.7634002540747602,0.5889259335515954
60443007.0,44.7703333,-111.0645,9.17,1625012655.0699997,0.72,l,2021-06-30 00:24:15.070000+00:00,0.6348746101692108,0.6552778542660838,0.6395748736692107,0.5533644384660837
60443032.0,44.7708333,-111.06,10.22,1625014458.7999992,1.01,l,2021-06-30 00:54:18.799999+00:00,0.7617645649658762,0.7617645649658762,0.8197716681158762,0.8197716681158762
60443037.0,44.7683333,-111.06,10.98,1625015380.3600006,1.32,l,2021-06-30 01:09:40.360001+00:00,1.2679559877558293,1.2298209118733592,1.3175816823058293,1.2710651978233591
60443042.0,44.7678333,-111.0581667,10.9,1625015456.3600006,1.1,l,2021-06-30 01:10:56.360001+00:00,0.8758347441891464,0.8758347441891464,0.9338418473391464,0.9338418473391464
60443047.0,44.7685,-111.0566667,10.26,1625015534.7599993,1.02,l,2021-06-30 01:12:14.759999+00:00,0.9735965891657522,1.00569764513988,0.9782968526657522,0.90378422933988
60443052.0,44.767,-111.0588333,10.68,1625015568.4399986,1.16,l,2021-06-30 01:12:48.439999+00:00,1.1217832660681857,1.1975561182581176,1.1264835295681854,1.0956427024581177
60443062.0,44.7636667,-111.0616667,10.58,1625015568.4500008,1.16,l,2021-06-30 01:12:48.450001+00:00,1.1120515610842905,1.1843981333628903,1.1167518245842905,1.0824847175628904
60443087.0,44.7703333,-111.0578333,9.97,1625022529.2799988,0.92,l,2021-06-30 03:08:49.279999+00:00,0.9614340584157708,0.9614340584157708,0.9403975202157706,0.9403975202157706
60443092.0,44.7673333,-111.0596667,10.8,1625022582.5299988,1.27,l,2021-06-30 03:09:42.529999+00:00,1.2525526043429822,1.2917342645958771,1.2999955747763157,1.263995829731314
60443097.0,44.767,-111.055,10.18,1625022852.3099997,0.78,l,2021-06-30 03:14:12.310000+00:00,0.7196973499011361,0.7716811313596735,0.7243976134011362,0.6697677155596735
60443102.0,44.7713333,-111.0618333,10.64,1625026346.08,1.16,l,2021-06-30 04:12:26.080000+00:00,1.1018620243750332,1.1565255291083796,1.1514877189250332,1.209973511541508
60443107.0,44.7721667,-111.0611667,10.53,1625027466.1,0.5,l,2021-06-30 04:31:06.100000+00:00,0.5745334973688485,0.5745334973688485,0.5516637229188485,0.5516637229188485
60443117.0,44.7656667,-111.0605,9.89,1625028588.0200005,0.93,l,2021-06-30 04:49:48.020000+00:00,0.8625207565374792,0.9030941058044256,0.8672210200374791,0.8857238102266475
60443132.0,44.7721667,-111.0593333,9.95,1625028985.8899994,0.37,l,2021-06-30 04:56:25.889999+00:00,0.4199656294447815,0.4199656294447815,0.3970958549947815,0.3970958549947815
60443142.0,44.7686667,-111.0573333,10.84,1625031976.5699997,0.17,l,2021-06-30 05:46:16.570000+00:00,0.2509383894986805,0.2509383894986805,0.2280686150486805,0.2280686150486805
60443147.0,44.7698333,-111.0606667,10.65,1625032638.369999,0.69,l,2021-06-30 05:57:18.369999+00:00,0.6605531682076874,0.7923380168743883,0.6652534317076874,0.7292019978648997
60443157.0,44.7696667,-111.063,11.14,1625032749.5599997,0.93,l,2021-06-30 05:59:09.560000+00:00,0.9209513975125692,0.8425895049400651,0.9256516610125692,0.8987633718400652
60443162.0,44.7713333,-111.0656667,11.25,1625033289.75,0.72,l,2021-06-30 06:08:09.750000+00:00,0.7102303368844906,0.8728832437959042,0.7149306003844904,0.7709698279959042
60443192.0,44.7658333,-111.0613333,10.99,1625048863.0499992,1.38,l,2021-06-30 10:27:43.049999+00:00,1.323912931323255,1.3568035161397236,1.3735386258732551,1.3980478020897238
60443217.0,44.7678333,-111.0601667,9.27,1625052005.94,0.49,l,2021-06-30 11:20:05.940000+00:00,0.4858421124984408,0.4858421124984408,0.4629723380484407,0.4629723380484407
60443247.0,44.7443333,-110.9193333,8.95,1625062403.8899994,2.17,l,2021-06-30 14:13:23.889999+00:00,2.0119887059726493,2.0269813088581645,2.051307322852649,2.083155175758165
60443257.0,44.7688333,-111.0655,10.88,1625063755.4699974,0.83,l,2021-06-30 14:35:55.469997+00:00,0.8061624873763399,0.8468430423645148,0.81086275087634,0.7449296265645148
60443282.0,44.7503333,-110.9188333,8.9,1625079629.4299984,0.99,l,2021-06-30 19:00:29.429998+00:00,0.9835450586292324,0.995763064454994,0.9882453221292324,1.0556034038549942
60443312.0,44.745,-111.1325,12.08,1625088082.8899994,1.88,l,2021-06-30 21:21:22.889999+00:00,1.8782559347919383,1.8399087251182964,1.8829561982919387,1.8997490645182964
60443332.0,44.7721667,-110.9206667,8.43,1625094467.079998,0.82,l,2021-06-30 23:07:47.079998+00:00,0.8539002737387961,0.9209813177522664,0.858600537238796,0.8190679019522663
60443342.0,44.7493333,-110.9168333,8.15,1625096453.8799973,1.31,l,2021-06-30 23:40:53.879997+00:00,1.2295310598058422,1.243472866477228,1.2791567543558422,1.2620150372675267
60443352.0,44.7685,-110.9151667,8.49,1625097565.75,0.55,l,2021-06-30 23:59:25.750000+00:00,0.5683596704722218,0.5683596704722218,0.5473231322722217,0.5473231322722217
60443357.0,44.7723333,-110.921,9.29,1625097656.1699982,1.34,l,2021-07-01 00:00:56.169998+00:00,1.342980451876357,1.3964553725570892,1.392606146426357,1.4544624757070892
60443362.0,44.7701667,-110.9225,9.23,1625101941.289999,1.53,l,2021-07-01 01:12:21.289999+00:00,1.5238761323657983,1.606661554020344,1.5735018269157983,1.583791779570344
60443367.0,44.7651667,-110.9256667,9.11,1625102373.3999977,0.96,l,2021-07-01 01:19:33.399998+00:00,0.9876533456172486,1.0572248218052025,0.9923536091172488,1.0107000322389406
60443382.0,44.7776667,-110.9176667,8.7,1625105522.03,0.9,l,2021-07-01 02:12:02.030000+00:00,0.9242641475555984,0.9407162127685504,0.9289644110555986,0.9267074884871904
60443392.0,44.7771667,-110.9166667,8.74,1625107896.2599983,0.48,l,2021-07-01 02:51:36.259998+00:00,0.4828039554910548,0.4828039554910548,0.4617674172910548,0.4617674172910548
60443412.0,44.6546667,-110.7473333,9.77,1625116160.5100002,1.06,l,2021-07-01 05:09:20.510000+00:00,1.0173521616901882,1.0781409305560004,1.0647951321235214,1.1379812699560004
60443427.0,44.6613333,-110.7481667,8.37,1625116381.38,1.24,l,2021-07-01 05:13:01.380000+00:00,1.0046160807032456,0.9281360556262858,0.9899551573032456,0.905428237612626
60443432.0,44.6576667,-110.7446667,9.07,1625116424.1299973,1.01,l,2021-07-01 05:13:44.129997+00:00,0.941706417328674,1.0559950267463272,0.9891493877620072,1.0903023762623136
60443447.0,44.6596667,-110.7358333,10.62,1625116700.5599997,0.8,l,2021-07-01 05:18:20.560000+00:00,0.7540535955180027,0.959674843182064,0.8014965659513361,0.857761427382064
60443452.0,44.7675,-110.9218333,8.0,1625117154.9399986,1.02,l,2021-07-01 05:25:54.939999+00:00,1.0275555121431008,1.0007982926298715,1.0322557756431008,1.0569721595298716
60443457.0,44.7648333,-110.922,10.35,1625117289.29,1.49,l,2021-07-01 05:28:09.290000+00:00,1.5012362489365216,1.5818711410726385,1.5508619434865216,1.5890057159615243
60443472.0,44.7655,-110.922,8.18,1625120264.5200005,1.01,l,2021-07-01 06:17:44.520000+00:00,1.0096909519609516,0.9991667110761472,1.0143912154609518,0.9764657041210504
60443477.0,44.77,-110.796,2.8,1625121941.8999977,0.98,l,2021-07-01 06:45:41.899998+00:00,0.8032016378375855,0.7649042726887341,0.8079019013375855,0.7967293629473512
60443487.0,44.7735,-110.9201667,8.6,1625126609.8400002,0.59,l,2021-07-01 08:03:29.840000+00:00,0.6267258864146101,0.5957308765193967,0.6314261499146102,0.6555712159193967
60443537.0,44.666,-110.7625,4.27,1625139032.8099976,0.31,l,2021-07-01 11:30:32.809998+00:00,0.0178651129076728,0.0178651129076728,-0.0031714252923271,-0.0031714252923271
60443552.0,44.7695,-110.9185,7.61,1625142617.5900002,0.8,l,2021-07-01 12:30:17.590000+00:00,0.8032553292311565,0.8090654192734267,0.8079555927311565,0.7804880224849468
60443557.0,44.7716667,-110.9198333,9.81,1625142648.289997,1.15,l,2021-07-01 12:30:48.289997+00:00,1.164427731364324,1.2221432009799815,1.214053425914324,1.2471669114576838
60443567.0,44.775,-110.9176667,9.03,1625156592.0900002,0.73,l,2021-07-01 16:23:12.090000+00:00,0.7816980706832295,0.7948163379629494,0.7863983341832294,0.8546566773629494
60443602.0,44.7486667,-111.1326667,10.77,1625190090.539999,0.34,l,2021-07-02 01:41:30.539999+00:00,0.4087231220612843,0.4087231220612843,0.3858533476112843,0.3858533476112843
60443652.0,44.7731667,-111.062,11.41,1625239003.4699974,0.93,l,2021-07-02 15:16:43.469997+00:00,0.9309343995908154,0.9539348802993124,0.9356346630908154,0.8520214644993123
60443662.0,44.779,-111.1631667,14.48,1625245454.0199995,0.63,l,2021-07-02 17:04:14.020000+00:00,0.907288570169278,0.907288570169278,0.884418795719278,0.884418795719278
60443682.0,44.6655,-110.7485,7.93,1625252636.3400002,1.38,l,2021-07-02 19:03:56.340000+00:00,1.1523752789804085,1.062965847296973,1.1554230531554084,1.041929309096973
60443722.0,44.7273333,-110.6881667,3.94,1625298852.63,1.84,l,2021-07-03 07:54:12.630000+00:00,0.9000468271687124,0.9000468271687124,0.9290121499687124,0.9290121499687124
60443747.0,44.66,-110.7461667,9.77,1625319096.4300003,2.56,l,2021-07-03 13:31:36.430000+00:00,2.4198751488688126,2.424883537818533,2.4591937657488123,2.481057404718533
60443757.0,44.658,-110.7388333,9.94,1625323969.1299973,1.43,l,2021-07-03 14:52:49.129997+00:00,1.2567382067834902,1.379580287511124,1.2960568236634902,1.277666871711124
60443762.0,44.7311667,-110.682,4.28,1625329609.539997,1.57,l,2021-07-03 16:26:49.539997+00:00,1.1646642140936097,1.1456717882409264,1.1677119882686096,1.2036788913909264
60443852.0,44.6386667,-110.387,4.27,1625370649.709999,1.66,l,2021-07-04 03:50:49.709999+00:00,1.4299005973798502,1.4023092569270668,1.4650054017548502,1.487524246310164
60443867.0,44.3273333,-110.5658333,5.61,1625377257.7999992,1.34,l,2021-07-04 05:40:57.799999+00:00,1.3530619135850257,1.2961140306069765,1.400504884018359,1.365190669579332
60443982.0,44.7681667,-110.8505,5.33,1625479256.2999992,0.58,l,2021-07-05 10:00:56.299999+00:00,0.4179184804894418,0.4179184804894418,0.3968819422894418,0.3968819422894418
60444382.0,44.616,-110.7266667,8.89,1625823267.5599997,0.37,l,2021-07-09 09:34:27.560000+00:00,0.3689950093335394,0.399610576705167,0.4164379797668727,0.4364600933574496
60444517.0,44.2448333,-110.7846667,1.79,1625889076.6499996,1.32,l,2021-07-10 03:51:16.650000+00:00,1.306345541887424,1.384811762267828,1.3537885123207574,1.444652101667828
60444527.0,44.249,-110.7815,3.01,1625896379.9699974,1.8,l,2021-07-10 05:52:59.969997+00:00,1.9324027644718889,1.890427075000986,1.8861033201118889,1.944078808360877
60444532.0,44.2491667,-110.7846667,3.02,1625896477.2000008,1.15,l,2021-07-10 05:54:37.200001+00:00,1.251685691075116,1.251685691075116,1.292929977025116,1.292929977025116
60444537.0,44.2486667,-110.7896667,2.39,1625896684.06,1.33,l,2021-07-10 05:58:04.060000+00:00,1.3014738887179884,1.3025525427672149,1.3489168591513216,1.3623928821672149
60444547.0,44.2376667,-110.7881667,4.22,1625897281.9499998,2.02,l,2021-07-10 06:08:01.950000+00:00,2.054193508287838,2.1139265482593057,2.103819202837838,2.092890010059306
